Title,Published At,Description,Title_Sentiment_Score,Description_Sentiment_Score,Date,Week,Word2Vec_Embedding_Title,Word2Vec_Embedding_Description
ExxonMobil (XOM) Reveals Hammerhead Project Development Plan,2024-07-16T13:11:00Z,ExxonMobil's (XOM) development plan for Hammerhead involves drilling up to 30 wells. The company plans to use a Very Large Crude Carrier conversion facility ...,0.0,-0.3818,2024-07-16 13:11:00+00:00,2024-07-15,"[-2.39314921e-02 -1.90369189e-02  7.06543624e-02 -2.75204498e-02
  5.25941700e-02 -6.14985116e-02 -3.37055288e-02  8.97457972e-02
 -4.11639698e-02 -3.73242050e-02 -3.41895297e-02  2.81190127e-02
 -3.73292603e-02 -4.75796647e-02 -5.75880520e-02  4.40111831e-02
  1.02224760e-02 -3.13755646e-02  5.61906882e-02  4.37095799e-02
  7.72320852e-02 -6.34644404e-02  6.71731383e-02  7.10561313e-03
 -7.37764761e-02  1.04081966e-01 -2.71085352e-02  2.32433490e-02
 -2.85867695e-02 -1.55665679e-02  4.58548255e-02  5.80949523e-02
 -5.31286094e-03 -3.94054167e-02  2.68985014e-02  9.41708088e-02
  9.36885551e-03  3.02862544e-02 -7.77109107e-03 -9.06540751e-02
 -3.97963636e-02 -8.30438212e-02 -5.74501269e-02 -3.04906424e-02
 -4.45369538e-03 -4.38707732e-02 -3.00625265e-02 -2.91465595e-02
 -7.73785710e-02  3.06987856e-02  7.98455179e-02 -1.04129493e-01
 -1.37201929e-02 -1.06463812e-01  3.70789543e-02  5.97119704e-03
 -3.47360820e-02 -9.21628177e-02  4.20769751e-02  1.26081202e-02
  3.24057266e-02  2.27609593e-02 -2.29493640e-02  3.01026069e-02
  4.15060446e-02  7.94813856e-02  5.46233058e-02  1.30789995e-03
 -5.46544753e-02 -4.63255756e-02  5.56044392e-02 -4.95334268e-02
 -1.65732540e-02 -7.54375309e-02 -4.04365100e-02  4.99390811e-02
  4.60590646e-02  3.89072634e-02  6.45404384e-02 -5.49326874e-02
 -4.16601542e-03  3.01137026e-02 -2.45216340e-02 -1.25738736e-02
  3.77665274e-02  3.79710756e-02  6.73080385e-02  3.81174162e-02
 -6.58131391e-03  5.87835424e-02 -4.44524661e-02 -1.91122703e-02
 -7.47314887e-03  3.32405977e-02  5.13169430e-02  7.19876168e-03
  3.87654714e-02 -4.19665724e-02 -5.99883981e-02  3.69384401e-02
  2.58221161e-02  8.14108849e-02  1.91509724e-02 -1.32375851e-01
  2.63894331e-02 -3.33035737e-02 -5.17352074e-02  2.31165867e-02
 -2.79841926e-02  5.03800809e-03 -2.00580955e-02 -1.02073237e-01
  5.30129950e-03 -5.40141463e-02 -7.12116773e-04 -7.39199761e-03
 -9.80834812e-02 -3.02591864e-02 -6.13845140e-02 -9.14170966e-02
  1.79129019e-02  6.14629732e-03 -6.47580177e-02 -3.17887031e-02
 -4.24681641e-02 -5.43446876e-02 -7.30388388e-02  2.61100015e-33
 -3.63198221e-02  1.53241968e-02 -1.60789546e-02 -1.17711192e-02
  3.38356979e-02  5.69831505e-02  7.46305585e-02  5.66528998e-02
 -7.59869367e-02  1.39848590e-01  3.53379659e-02 -1.76271554e-02
  1.42224936e-03  7.23583326e-02 -4.56569903e-02 -1.26465142e-01
 -2.50966102e-02  1.15713485e-01  8.68118741e-03 -4.51048911e-02
 -6.30622283e-02 -4.60110530e-02 -6.13734825e-03 -8.24603513e-02
  2.93400995e-02  1.07815064e-01 -5.28315157e-02 -4.57237698e-02
  1.92393102e-02  3.19737196e-02 -4.24482524e-02  1.23492651e-01
 -7.75250793e-02 -1.80093385e-03 -5.43390438e-02  6.53589740e-02
 -5.15806451e-02 -1.09150201e-01 -2.89345235e-02  4.44835704e-03
  1.16112791e-02  7.09690377e-02 -4.92898487e-02 -8.08422044e-02
 -3.48533094e-02  1.52953733e-02  4.12800536e-02 -9.13988426e-02
  2.66721155e-02 -5.39101996e-02 -1.14037981e-02  7.49598956e-03
 -2.52830144e-03 -5.61498804e-03  1.57989115e-01 -9.35803726e-03
 -8.64392892e-02  2.29916046e-03  5.26006594e-02  3.95962186e-02
 -1.14348093e-02  5.60512617e-02 -6.65049031e-02 -2.33770814e-03
  5.22291241e-03  1.36521041e-01 -2.45108511e-02  1.54795414e-02
 -9.38151206e-04  6.01030104e-02  7.11834505e-02 -5.74867539e-02
  4.28082421e-02  1.16814929e-03 -3.59051377e-02  2.15147920e-02
  5.25622768e-03  4.00781259e-02  1.00880507e-02  3.83455157e-02
  6.13482073e-02  8.31178427e-02  7.23448619e-02 -6.03163615e-03
  3.47020365e-02  4.37301062e-02  9.33666434e-03  4.01929356e-02
 -6.17002398e-02  7.86042064e-02 -4.41615134e-02 -1.05215572e-01
 -6.82600141e-02  3.88098732e-02 -3.13732214e-02 -3.53126548e-33
  3.71838324e-02 -1.29183838e-02 -2.46610143e-03 -9.32070985e-02
  1.83343124e-02  3.44184525e-02 -3.03023458e-02 -1.10576659e-01
 -1.70177314e-02  5.76430447e-02  1.90393012e-02  5.12662083e-02
 -5.42578893e-03  4.22225147e-02  5.37953991e-03 -4.11789827e-02
  3.97796221e-02 -1.10686965e-01 -3.23944585e-03 -4.72194254e-02
  1.01985410e-02 -2.53073615e-03 -8.48715827e-02  1.04915537e-01
  5.64334402e-03  1.56696867e-02  1.13701709e-02 -5.70595898e-02
  5.78492247e-02 -1.00783624e-01 -2.41047125e-02  1.95481395e-03
 -8.67482349e-02 -8.08489881e-03 -1.68001149e-02  2.89071538e-02
 -3.77397351e-02  5.06773405e-02  5.91248507e-03 -1.09536182e-02
  8.96609796e-04 -8.95043928e-03  4.81225550e-02  9.07537527e-03
 -2.92599332e-02  1.01844342e-02  7.10349157e-02 -1.75039731e-02
  8.35058838e-02  4.72399704e-02  1.82393026e-02  5.43587133e-02
 -3.72028612e-02 -5.87129854e-02 -5.61295971e-02  4.82502282e-02
  1.08884275e-02 -4.26470563e-02 -2.40485352e-02  3.32900486e-03
  5.19782007e-02  4.23731804e-02  4.47837338e-02  4.36657220e-02
 -5.48036061e-02 -3.34206894e-02 -3.72354649e-02  1.27552021e-02
  8.00472870e-03 -3.06384452e-02 -3.82419825e-02  4.37243329e-03
 -6.03308640e-02 -8.66733119e-03  6.56760857e-02 -5.34567572e-02
 -4.58148085e-02 -3.05773709e-02  1.76900718e-02  6.79596560e-03
  1.11232676e-01  3.38468216e-02  1.41136460e-02  4.59327996e-02
  5.52410930e-02 -3.04634683e-02  8.84638168e-03 -2.94552185e-02
  4.97956807e-03 -3.39506902e-02 -3.54680344e-02 -9.05832183e-03
 -5.40354364e-02  8.67955461e-02  7.24841701e-03 -1.87837017e-08
  4.29588407e-02  7.00568482e-02  2.96650082e-02 -4.76176329e-02
 -2.52342895e-02  2.76207663e-02 -2.46505961e-02  4.55068126e-02
 -1.72480848e-03  3.24562117e-02  9.69978049e-02  2.98826359e-02
 -5.44036962e-02  8.75397399e-02 -6.38566688e-02 -4.72968956e-03
  1.27748284e-03  3.18991393e-02 -1.69736277e-02 -8.97584185e-02
 -3.04788742e-02  4.53835018e-02  3.27097671e-03 -6.41368516e-03
  4.21312004e-02 -1.08278468e-02  7.44577423e-02  1.94173474e-02
  5.29539138e-02  2.97652241e-02 -1.57566220e-02  4.81977575e-02
 -5.15110195e-02 -4.87357266e-02  8.61326680e-02  2.18269266e-02
  1.61389690e-02  3.08903977e-02  3.50786932e-02 -1.07298726e-02
 -4.62952778e-02  5.60667850e-02  1.52119817e-02  3.14634331e-02
 -6.76721707e-02  5.13019934e-02 -1.00232542e-01 -1.21140517e-02
 -1.73649266e-02 -5.53528331e-02 -2.67239530e-02  5.29015511e-02
  3.43928933e-02 -3.19770984e-02  7.81541318e-02  1.11467779e-01
 -2.45497320e-02 -2.92222947e-02 -4.44195652e-03 -1.22022927e-02
  1.89382862e-02 -9.90132391e-02  7.67530501e-02  6.23867400e-02]","[-1.89050268e-02  1.67748630e-02  2.49630250e-02 -1.16800647e-02
 -4.90411185e-02 -8.59395564e-02 -5.56178838e-02  1.07725069e-01
 -7.85020515e-02 -2.65533160e-02 -3.56497243e-03 -1.49998134e-02
 -3.76159251e-02 -6.33950830e-02 -2.09236201e-02  6.40887320e-02
  3.47915217e-02  1.85722839e-02  1.65416058e-02  1.69622805e-02
  5.08634821e-02 -5.87124228e-02  3.56969088e-02 -2.03582225e-03
 -9.10061225e-02  8.77037942e-02 -5.61794825e-02  4.90291789e-02
  5.57638414e-04 -5.87762259e-02  2.94127297e-02  7.38370493e-02
  7.63763953e-03 -4.98314276e-02 -1.05433376e-03  8.18172991e-02
 -8.51787925e-02  3.08785588e-02  3.69087309e-02 -3.02676447e-02
  2.60002306e-03 -7.12926313e-02 -3.99110578e-02 -4.63540889e-02
 -1.43516678e-02 -4.40165102e-02 -6.73532933e-02 -2.93689920e-03
 -3.48251723e-02  7.05242902e-03  6.44070655e-02 -6.24935701e-02
 -7.97069296e-02 -4.70319204e-02  1.75821334e-02 -5.62169298e-04
 -2.99829133e-02 -3.93780284e-02  2.20597312e-02  4.26407568e-02
  2.48372797e-02  4.92660888e-02 -7.00841891e-03  1.37315989e-02
 -3.51345092e-02  2.63322634e-03  7.42095616e-03 -8.92041530e-03
 -3.21059041e-02 -8.58374238e-02  2.26458590e-02 -2.06657909e-02
 -5.27996719e-02 -6.21874630e-02 -2.17693932e-02  4.95312102e-02
  4.89448681e-02  2.90100761e-02  7.53160343e-02 -3.10121477e-02
 -5.16092917e-03  8.17337856e-02 -2.47211065e-02 -9.57780033e-02
  3.76183167e-02  7.57511845e-03  7.70645291e-02  3.01226731e-02
  1.45294433e-02  5.07439896e-02 -1.46190124e-03 -3.66492271e-02
 -2.57755462e-02  4.49632630e-02  6.17125593e-02  1.49397715e-03
  4.93955202e-02 -2.03152429e-02 -5.50029688e-02 -1.68942567e-02
  7.99643993e-02  7.24803805e-02  1.31233148e-02 -9.93895680e-02
 -4.44174334e-02 -5.58120050e-02 -3.92513424e-02  6.86569810e-02
 -7.99195319e-02 -5.13982773e-02 -3.81173007e-02 -6.14829622e-02
  2.12330893e-02 -1.03176199e-01 -3.16592418e-02  1.60858817e-02
 -1.28081515e-01 -4.00765091e-02 -3.57783698e-02 -8.11204389e-02
 -1.05629452e-02 -1.59126297e-02 -4.10218202e-02 -7.42967753e-03
 -5.74547127e-02 -2.90466528e-02 -8.95636331e-05  5.05621777e-33
 -6.45173192e-02  9.39472858e-03 -7.94711262e-02 -1.95545480e-02
  9.41569638e-03  7.03720674e-02  4.86744791e-02  6.73263669e-02
 -4.38235141e-02  9.65316445e-02  1.49617996e-02 -3.68319824e-02
  2.22802817e-04  6.08423911e-02 -3.11333109e-02 -1.55115649e-01
  2.39185076e-02  1.19016372e-01  9.07281414e-03 -2.42075641e-02
 -3.10963970e-02 -5.37531152e-02 -6.35591745e-02 -6.47637621e-02
  5.49357086e-02  8.64832178e-02 -1.89036280e-02 -2.79936641e-02
 -1.21893547e-02  1.09179234e-02 -3.58161069e-02  8.30154568e-02
 -6.08569384e-02 -1.91512369e-02  1.83590502e-02  7.60710835e-02
  3.13912183e-02 -6.47231340e-02 -3.52601781e-02 -2.54991725e-02
  1.35776633e-02  8.20999071e-02 -1.44575266e-02 -4.22345893e-03
 -1.99726764e-02  5.80787063e-02  2.50205770e-02 -6.19620308e-02
  5.30710667e-02 -1.30143315e-02 -3.99214290e-02  5.91242639e-03
 -3.64870131e-02  3.50614041e-02  1.34635523e-01 -1.77025073e-03
 -2.57108230e-02 -2.41521858e-02  4.35516611e-02  9.14377496e-02
 -2.84066033e-02  6.32434040e-02 -7.92436302e-02  2.79103406e-02
  3.70377786e-02  4.12933975e-02 -7.11622974e-03 -3.29368003e-02
  2.83707008e-02  7.18934759e-02  4.30846103e-02 -2.85094716e-02
  7.90087506e-02 -6.46864809e-03 -1.71667542e-02 -4.65572346e-03
 -1.93893332e-02  1.03710830e-01 -6.61695097e-03 -1.35106780e-03
  6.66611344e-02  1.06461778e-01  3.23563926e-02 -6.12146407e-03
  1.17003964e-02  2.13382114e-02 -2.15806253e-02  1.88454501e-02
 -6.81030229e-02  6.94285557e-02 -3.07914130e-02 -1.07217960e-01
 -5.26458882e-02  4.47144397e-02  3.69399786e-03 -5.71559957e-33
  6.30256906e-02  5.61316907e-02  1.57597438e-02 -6.03491068e-02
  2.43561380e-02  1.90883074e-02  7.06654489e-02 -1.00812063e-01
 -4.18720738e-04  6.50771633e-02 -6.95009530e-03  5.17885052e-02
  4.17285003e-02  7.32834591e-03 -3.41902971e-02 -8.42291117e-02
 -2.05146428e-02 -6.46783859e-02 -5.33149652e-02 -2.94922143e-02
 -6.03609206e-03 -6.24820357e-03 -1.31918669e-01  6.78057894e-02
 -1.50971822e-02  3.50522660e-02 -4.78857122e-02 -8.18593651e-02
 -5.54277934e-03 -5.00067323e-02 -5.32342196e-02 -3.78731191e-02
 -8.11589435e-02  3.41304541e-02 -8.32035616e-02  1.48194106e-02
  1.46920141e-02  9.26804170e-02 -1.69052668e-02  5.79554646e-04
  2.26718802e-02 -1.15246270e-02  3.21471840e-02  4.22619283e-02
 -6.69292361e-02  4.29132245e-02  1.01198711e-01 -5.15706688e-02
  1.04797088e-01  6.70862123e-02 -1.34902233e-02 -1.75750407e-03
 -9.11823884e-02 -4.96529415e-02 -3.94260809e-02 -6.33026566e-03
  1.66042172e-03 -6.86251819e-02 -8.78601298e-02 -1.41847413e-02
  6.63691685e-02  4.50674854e-02  1.18671164e-01  3.49766016e-02
 -5.46138100e-02 -1.53256506e-02 -3.35504599e-02 -2.78090569e-03
  1.86734106e-02  4.56281714e-02 -6.13992400e-02  2.24238774e-03
  4.60486971e-02 -3.58408764e-02  8.80476236e-02 -8.05231929e-02
 -3.45078669e-02 -2.18150131e-02  2.95119733e-02  4.28941920e-02
  1.27809986e-01  1.81103051e-02 -1.01529248e-03  4.46278304e-02
  5.62055781e-02 -3.42221037e-02  4.18784730e-02 -4.36441116e-02
  1.26998397e-02 -1.77288577e-02 -2.41213944e-02 -9.04898159e-03
 -4.16317023e-02  3.22292410e-02  7.89943617e-03 -2.42059297e-08
  1.57603156e-03  3.16984467e-02 -4.75132326e-03 -2.30931677e-02
 -2.27617957e-02 -2.96872351e-02 -8.36577918e-03  8.62988457e-02
  1.28993066e-02  1.43462121e-02  5.07519171e-02  1.60409920e-02
 -5.09586073e-02  9.18861777e-02 -5.74822957e-03 -1.32233882e-02
  1.60038786e-03  6.29507005e-02 -1.39961718e-03 -1.16983816e-01
 -3.67765166e-02  1.77690070e-02  3.70734595e-02  2.27340348e-02
  6.45521358e-02 -1.53647335e-02  5.25211543e-02  3.91894542e-02
  4.48295511e-02  3.63246873e-02  3.22358981e-02  4.28597443e-02
 -4.91992086e-02  2.23894715e-02  1.32027656e-01  1.17369872e-02
 -5.52054532e-02  7.35488385e-02  1.93789639e-02  2.12976360e-03
 -5.62689342e-02  4.97064963e-02  1.97851732e-02  5.16368486e-02
 -4.58932808e-03  7.22284168e-02 -1.37036026e-01  4.38842513e-02
  5.97536843e-03 -2.96155587e-02 -2.03312580e-02  4.14934196e-02
  3.84688564e-02 -1.89540014e-02  7.54280761e-02  5.87224588e-02
 -4.39341478e-02 -3.05653345e-02 -1.76240280e-02 -5.97191136e-03
 -6.60675615e-02 -5.54052442e-02  8.27168077e-02  4.16032001e-02]"
