Date,Symbol,Open,High,Low,Close,Volume,Close_Lag1,Close_Lag2,Daily_Return,Return_Lag1,Return_Lag2,Moving_Avg,ROC,SMA_20,EMA_20,RSI,EMA_12,EMA_26,MACD,MACD_Signal,Volatility,Volume_Mean
2024-06-05,AAPL,0.7977020879596115,0.7785778641141249,0.8249694338734711,0.801429235915259,0.22320921617579323,194.48,196.89,0.7147264500205752,-1.2240337244146415,1.9521541010770305,209.4595,-5.895070625540488,209.4595,208.497603203524,32.46569814366424,204.36151044843606,210.54715476369776,-6.185644315261698,-4.357009251820022,8.332027285373739,89112567.2
2024-06-04,AAPL,0.786344746247379,0.7555201715793584,0.7973393691231776,0.7788972748770859,0.058501264436997796,195.87,194.48,-0.7760249144840969,0.7147264500205752,-1.2240337244146415,208.09949999999998,-6.3328353173647045,208.09949999999998,207.150212422236,34.307036247334736,202.8212780717536,209.34736552194238,-6.526087450188783,-4.7908248914937746,8.473350468256154,89617649.4
2024-06-03,AAPL,0.7605865921680026,0.7507043244043758,0.789600302070884,0.7741537041322075,0.12278199341024085,194.35,195.87,-0.1646514021095946,-0.7760249144840969,0.7147264500205752,206.7875,-7.463754292254865,206.7875,205.90066838202304,34.75912724130481,201.46877375302228,208.21274585365035,-6.743972100628071,-5.181454333320634,8.52105310701874,89219367.45
2024-05-31,AAPL,0.7389111426257029,0.7153881117878348,0.750317989728436,0.7477675918638207,0.7406268390309806,194.03,194.35,-0.9173839097046832,-0.1646514021095946,-0.7760249144840969,205.5625,-10.28512763078071,205.5625,204.60060472659228,33.93083087304933,200.05050086794193,207.03032023486142,-6.979819366919486,-5.541127340040404,8.77086557272081,89957134.85
2024-05-30,AAPL,0.7288157277703852,0.7096966560355825,0.7611544896849733,0.733536879629185,0.11951515208509346,192.25,194.03,-0.4993498049414846,-0.9173839097046832,-0.1646514021095946,204.596,-11.713665943600871,204.596,203.33292808596445,30.093093743234434,198.70273150364318,205.86437058783466,-7.161639084191478,-5.8652296888706195,9.236874271948919,88327396.0
2024-05-29,AAPL,0.7117425997062454,0.710674418946867,0.7442977119748041,0.7187132210514396,0.19638501398013877,191.29,192.25,-0.5227664802132881,-0.4993498049414846,-0.9173839097046832,203.40550000000002,-10.44755047296344,203.40550000000002,202.09074445872974,21.81775481446688,197.4084651184673,204.7107135072543,-7.302248388787007,-6.152633428853897,9.478693267145749,88492161.45
2024-05-28,AAPL,0.7399503765078679,0.7216633065916004,0.7381269272773315,0.7142661234781162,0.1769717752829506,190.29,191.29,-0.157654106889471,-0.5227664802132881,-0.4993498049414846,202.2425,-11.319081404032861,202.2425,200.93829260551738,17.061728395061735,196.26716279254924,203.62029028449473,-7.353127491945486,-6.392732241472215,9.632939582495197,87795504.7
2024-05-24,AAPL,0.7000141030360967,0.6863470939750598,0.7221792115079608,0.7141178868923386,-0.21606709362922671,189.99,190.29,-0.005263434917635035,-0.157654106889471,-0.5227664802132881,201.28799999999998,-10.836814192518895,201.28799999999998,199.8946456907062,19.020093586567555,195.2999069783109,202.6098984115692,-7.30999143325829,-6.576184079829431,9.86383538087774,86776160.05
2024-05-23,AAPL,0.7320818914000468,0.6924763540159468,0.7008764586767345,0.6681645453013279,0.14558087393386496,189.98,189.99,-1.6317507106011098,-0.005263434917635035,-0.157654106889471,200.225,-9.78517982138547,200.225,198.65515562492465,13.694267515923556,194.00453667395539,201.44472075145296,-7.440184077497577,-6.74898407936306,10.22548647665301,85290105.95
2024-05-22,AAPL,0.7511592562369337,0.719081720636284,0.7557362397067049,0.7277556527838646,-0.2574188331100972,186.88,189.98,2.1511130136986356,-1.6317507106011098,-0.005263434917635035,199.39550000000003,-1.149544324772167,199.39550000000003,197.9165693749318,22.649888971132512,193.52691564719302,200.6636303254194,-7.136714678226383,-6.826530199135725,10.277888619443557,74701465.65
2024-05-21,AAPL,0.7337149732148777,0.717723067993887,0.7655206961257948,0.7492499577215952,-0.06867696345052003,190.9,186.88,0.7595599790466201,2.1511130136986356,-1.6317507106011098,198.529,-2.3058560617603696,198.529,197.3864199106526,29.47864669994452,193.34585170147102,200.04780585686981,-6.701954155398795,-6.801614990388339,10.094074812274417,72508313.15
2024-05-20,AAPL,0.7075114331860016,0.7059008928531189,0.7367723647827643,0.7298309649847486,-0.01812456615044418,192.35,190.9,-0.6810501689628268,0.7595599790466201,2.1511130136986356,197.3665,-1.7688194158782422,197.3665,196.78199896678092,45.5441302485004,192.9911052858601,199.38056097858316,-6.389455692723061,-6.719183130855284,9.505024862228531,70729214.2
2024-05-17,AAPL,0.7102579798745807,0.6897035935212598,0.7393309828280581,0.7124872844487867,-0.09396644154273849,191.04,192.35,-0.6124371859296374,-0.6810501689628268,0.7595599790466201,196.0265,-3.063256241384593,196.0265,196.12371335089702,33.07618129218906,192.5109352418816,198.6760749801696,-6.165139738287991,-6.608374452341826,8.47356525660235,68106945.45
2024-05-16,AAPL,0.7245103302585586,0.6938627342632904,0.7465568212018546,0.7120425746914544,0.19089619430364074,189.87,191.04,-0.015800284405120824,-0.6124371859296374,-0.6810501689628268,194.894,-2.3205556984821185,194.894,195.5252644603354,37.363834422658,192.10002212774597,198.02155090756446,-5.9215287798184875,-6.471005317837158,7.628891345267579,67243069.55
2024-05-15,AAPL,0.686504062567951,0.6873686373152075,0.7120892259928739,0.7102637356621249,0.623395997372779,189.84,189.87,-0.06321112515802474,-0.015800284405120824,-0.6124371859296374,193.66799999999998,-2.2213059836107885,193.66799999999998,194.97238213077964,32.00702165008775,191.73386487732353,197.40662121070784,-5.672756333384314,-6.31135552094659,6.190998218976679,65869932.5
2024-05-14,AAPL,0.6805655832412936,0.6530739680388147,0.6958344760580677,0.6763175575190881,0.17976977099641792,189.72,189.84,-1.2070419565675672,-0.06321112515802474,-0.015800284405120824,192.38600000000002,-2.5071521456436874,192.38600000000002,194.25406002308634,30.627099664053773,191.07173181927377,196.6676122321369,-5.595880412863124,-6.168260499329897,4.339811298347814,58582898.8
2024-05-13,AAPL,0.6497597217342583,0.6355617964934223,0.6706998164366549,0.6592703501546807,0.6639197550106788,187.43,189.72,-0.6135623966280757,-1.2070419565675672,-0.06321112515802474,191.3425,-2.6190600658685725,191.3425,193.49462573517334,29.266987693953993,190.33454230861625,195.89815947420084,-5.5636171655845885,-6.047331832580835,2.859655619679095,53566474.45
2024-05-10,AAPL,0.641817005634854,0.6062289091548906,0.6332235874202965,0.6113899329485633,0.13950958195304006,186.28,187.43,-1.733948894137849,-0.6135623966280757,-1.2070419565675672,190.839,-3.804719112932886,190.839,192.49989947468063,27.159880834160887,189.21384349190606,194.94644395759337,-5.732600465687312,-5.984385559202131,3.3710124982210137,51241345.4
2024-05-09,AAPL,0.607076901573908,0.5999537143511249,0.6329225735326152,0.633921893986736,0.09574103326968039,183.05,186.28,0.8303742146954285,-1.733948894137849,-0.6135623966280757,190.223,-2.85278172535397,190.223,191.74467095328248,33.768115942028956,188.4994060316128,194.17781847925312,-5.678412447640312,-5.9231909368897675,3.332514618754883,51035298.4
2024-05-08,AAPL,0.6113822990857345,0.5767500870534803,0.6229891152391223,0.6067945987894622,-0.000981717871183183,184.57,183.05,-0.9914937422116132,0.8303742146954285,-1.733948894137849,189.636,-3.810927466049052,189.636,190.88708324344606,32.46632605666511,187.61334356521084,193.3305726659751,-5.717229100764257,-5.881998569664666,3.5687922179277107,51229065.1
2024-05-07,AAPL,0.6202900180757206,0.6034561486602035,0.6210325249691919,0.6017545548730288,0.7935350438659408,182.74,184.57,-0.1860566925686813,-0.9914937422116132,0.8303742146954285,188.9625,-2.397260273972601,188.9625,190.0787896012131,32.4061196105702,186.81129070902455,192.52090061664362,-5.709609907619068,-5.847520837255547,3.601272983997157,52386514.4
2024-05-06,AAPL,0.6040185847206796,0.5932407152587245,0.6074869000235202,0.5915262304543845,0.8246738821854364,182.4,182.74,-0.3782894736842124,-0.1860566925686813,-0.9914937422116132,188.3305,-4.81403876375065,188.3305,189.28176202014518,31.415730337078642,186.02647675379,191.72009316355891,-5.693616409768907,-5.816739951758219,3.7134130633356794,53941425.5
2024-05-03,AAPL,0.6677236216973971,0.6341024488646396,0.6412004554438587,0.616281740279219,2.9103209468688567,181.71,182.4,0.9190468328655443,-0.3782894736842124,-0.1860566925686813,187.798,-4.663374057707303,187.798,188.71968944679801,41.59462055715656,185.61932648397615,191.10230848477678,-5.482982000800632,-5.749988361566702,3.615400683917058,59598604.0
2024-05-02,AAPL,0.4578726084916399,0.4358500734945126,0.4640537825432413,0.46285687399955433,1.2101287360186723,183.38,181.71,-5.644017886356201,0.9190468328655443,-0.3782894736842124,186.837,-9.427345058626457,186.837,187.22543330900774,17.090239410681292,183.6825070249029,189.76361896738592,-6.081111942483034,-5.8162130777499685,4.747045729493202,60551435.9
2024-05-01,AAPL,0.41437324742387455,0.4254887053301559,0.43726354653958,0.4075646275045642,0.1302374023886583,173.03,183.38,-2.155695544125291,-5.644017886356201,0.9190468328655443,185.7375,-10.83372834044346,185.7375,185.51824918434033,10.839279646619033,181.46981363645628,188.24779534017216,-6.777981703715881,-6.008566802943151,6.033649393195221,60573196.2
2024-04-30,AAPL,0.47004649111128793,0.45883479864784005,0.4506586645414106,0.42283299583964196,0.5133857476922108,169.3,173.03,0.6083874778499698,-2.155695544125291,-5.644017886356201,184.7395,-10.277075431942684,184.7395,184.07174926202222,14.47684391080611,179.75599615392454,186.92055124090015,-7.164555086975611,-6.239764459749644,6.8381256857959265,61216534.2
2024-04-29,AAPL,0.4706403390439536,0.4740120139871798,0.4973158171320574,0.46982399353109466,0.56844105847632,170.33,169.3,1.8610931720777213,0.6083874778499698,-2.155695544125291,183.91500000000002,-8.549441281889102,183.91500000000002,183.06491599897248,23.72391653290522,178.7935352071669,185.9264363341668,-7.132901126999883,-6.418391793199692,7.158366102901076,62011002.6
2024-04-26,AAPL,0.4188271069188674,0.4055686101972722,0.43831709514646544,0.4075646275045642,-0.0063706830408951105,173.5,170.33,-2.420749279538903,1.8610931720777213,0.6083874778499698,182.88100000000003,-9.672944565971298,182.88100000000003,181.75397161811796,20.92298980747445,177.33299132914124,184.69484845756185,-7.36185712842061,-6.6070848602438765,7.708617119480131,62436571.55
2024-04-25,AAPL,0.41355670651645904,0.3949153725071588,0.422831435694686,0.4163105860654336,0.1345533935576199,169.3,173.5,0.3484937979917113,-2.420749279538903,1.8610931720777213,182.0315,-8.79858277861285,182.0315,180.6240695592496,22.296730930427387,176.18791574004257,183.59819301626098,-7.410277276218409,-6.767723343438783,8.167244768296623,62414191.8
2024-04-24,AAPL,0.3692408045412778,0.3757979185701057,0.393616532825749,0.40341400310279546,0.07772787646532224,169.89,169.3,-0.5120960621578519,0.3484937979917113,-2.420749279538903,180.9375,-7.664572521169077,180.9375,179.51892007741628,23.21792260692453,175.08515947234372,182.51832686690832,-7.433167394564606,-6.900812153663948,8.379442184047512,63094356.2
2024-04-23,AAPL,0.35157382854447194,0.3429625969224954,0.37420113707028596,0.3719878469179752,0.10940947194852313,169.02,169.89,-1.2542894332031707,-0.5120960621578519,0.3484937979917113,179.66500000000002,-9.573603510863082,179.66500000000002,178.3171181652814,22.58064516129022,173.82590416890622,181.36141376565587,-7.535509596749648,-7.027751642281089,8.486853920840737,63455774.2
2024-04-22,AAPL,0.354023451266718,0.34602722694293875,0.37194353291267435,0.356274768825565,0.07439219884805535,166.9,169.02,-0.6351108448172549,-1.2542894332031707,-0.5120960621578519,178.405,-9.248112071796,178.405,177.12882119715937,24.05788362978585,172.59730352753604,180.21167941264432,-7.614375885108274,-7.1450764908465265,8.579335945349364,63643532.6
2024-04-19,AAPL,0.3643415590967856,0.3334768373354079,0.36148330031573866,0.34382289562025886,0.5679472800344234,165.84,166.9,-0.506512301013029,-0.6351108448172549,-1.2542894332031707,177.1615,-9.539473684210531,177.1615,175.97369536885847,19.883040935672426,171.4284876002228,179.08488834504104,-7.656400744818228,-7.247341341640867,8.632304854745867,64986855.2
2024-04-18,AAPL,0.39136164003307683,0.3661662242201396,0.3987337689163361,0.37406315911885935,-0.04863456498530906,165.0,165.84,1.2363636363636354,-0.506512301013029,-0.6351108448172549,176.0215,-8.073303615651318,176.0215,175.122867238491,25.993883792048834,170.753335661727,178.1926743935565,-7.439338731829508,-7.285740819678596,8.371396962590484,64500738.85
2024-04-17,AAPL,0.4148186333733739,0.39549911155867173,0.4205572757732514,0.388293871353495,0.14300101584760813,167.04,165.0,0.5747126436781658,1.2363636363636354,-0.506512301013029,174.9355,-8.38695604755153,174.9355,174.4444989300633,28.391356542616975,170.32974555992283,177.43766147551528,-7.107915915592457,-7.250175838861368,7.8961452787524165,63525799.95
2024-04-16,AAPL,0.44658949777099094,0.44088482281381286,0.42462096325695303,0.4087505201907836,0.7049757990090804,168.0,167.04,0.821428571428573,0.5747126436781658,1.2363636363636354,174.033,-2.109460787146744,174.033,173.9621656986287,31.872978535724712,170.18363085839624,176.84079766251415,-6.657166804117907,-7.131574031912677,7.409432182236652,64591680.75
2024-04-15,AAPL,0.5001842736940745,0.4827680997598758,0.48828540050160973,0.45781683008312085,0.7005543606925628,169.38,168.0,1.954185854292123,0.821428571428573,0.5747126436781658,173.3535,2.0023626698168817,173.3535,173.84100706066405,35.007012622720865,170.56922611095067,176.53333116899458,-5.964105058043913,-6.898080237138924,6.827476435235102,64666028.95
2024-04-12,AAPL,0.48385345554576614,0.5080148137378164,0.514022087898386,0.5150361521932183,1.3938228655070541,172.69,169.38,2.2352191788754583,1.954185854292123,0.821428571428573,173.0285,3.6517348676099237,173.0285,174.09900638821986,56.035665294924584,171.48934517080443,176.5345658972172,-5.045220726412765,-6.527508334993692,6.487872309568801,67211598.45
2024-04-11,AAPL,0.39596396151123636,0.46569373250311863,0.4229653868747041,0.49265242774082246,1.1326536616984604,176.55,172.69,-0.8552817898612397,2.2352191788754583,1.954185854292123,172.552,0.8876080691642585,172.552,174.18862482743702,60.65330363771341,172.03559975991143,176.42385731223814,-4.3882575523267064,-6.099658178460295,5.920775731537585,69315963.6
2024-04-10,AAPL,0.40279321273689256,0.3727332885496619,0.40716215777142073,0.38503266646639106,0.11363659679476638,175.04,176.55,-4.14762340036563,-0.8552817898612397,2.2352191788754583,171.804,-0.897814530419383,171.804,173.57827960577634,46.156165209526655,171.38089210454044,175.7835715854057,-4.40267948086526,-5.760262438941289,5.4956570413187285,69548576.05
2024-04-09,AAPL,0.40130859290522786,0.38718083007461057,0.4258250188076792,0.4130493811783296,-0.0705976044042638,167.78,175.04,1.1264751460245526,-4.14762340036563,-0.8552817898612397,171.1675,-0.12949555594796713,171.1675,173.2060625004643,43.994982753214146,171.11767793461112,175.3307144309312,-4.213036496320086,-5.450817250417049,4.909811739343601,67794859.7
2024-04-08,AAPL,0.4062078383497204,0.37433857094132267,0.42416944242543064,0.3949645177134803,-0.19414288241226924,169.67,167.78,-0.7190428478811794,1.1264751460245526,-4.14762340036563,170.5045,-0.3372381966631255,170.5045,172.75310416708675,48.52992044275334,170.70726594467095,174.82103188049186,-4.113765935820908,-5.183406987497821,4.264096714367604,65727219.25
2024-04-05,AAPL,0.41452170940704086,0.39170480772383653,0.4348554354381269,0.4117152519063329,-0.0768965439653264,168.45,169.67,0.6708222024339738,-0.7190428478811794,1.1264751460245526,169.8145,1.6057519472738147,169.8145,172.45090377022134,49.47368421052636,170.53384041472157,174.43280729675172,-3.8989668820301517,-4.926518966404288,3.000193809530301,59664802.6
2024-04-04,AAPL,0.42491404822869117,0.4140328264442115,0.4328988451681966,0.4004492713872461,0.20345684664072927,169.58,168.45,-0.448166057318089,0.6708222024339738,-0.7190428478811794,169.60399999999998,1.7969126869271435,169.60399999999998,172.10510341115264,49.65916837082479,170.27017265861056,174.01704379328862,-3.7468711346780594,-4.690589400059043,2.9090193681406937,57621809.6
2024-04-03,AAPL,0.40264475075372586,0.39593691584730656,0.42928667851601776,0.412752908006775,0.011682829470868811,168.82,169.58,0.4916479090155246,-0.448166057318089,0.6708222024339738,169.6215,2.8181818181818308,169.6215,171.8712840386619,54.90196078431371,170.17476148036278,173.69355906785984,-3.518797587497062,-4.456231037546647,2.908146950244722,57381208.7
2024-04-02,AAPL,0.40695014826555276,0.3763816576216186,0.42402194562046647,0.4007457445588012,0.09650525408043731,169.65,168.82,-0.4774535809018543,0.4916479090155246,-0.448166057318089,169.547,1.0775862068965525,169.547,171.58259032069412,55.395683453237396,169.96941356030698,173.3340361739443,-3.364622613637323,-4.237909352764783,2.9081267256842076,56535169.45
2024-04-01,AAPL,0.4382756267136705,0.4042551973313677,0.4427570499897688,0.41838589826631817,-0.03263017634189276,168.84,169.65,0.7048092868988443,-0.4774535809018543,0.4916479090155246,169.37349999999998,1.2083333333333446,169.37349999999998,171.4347245758661,58.9342806394316,169.978734551029,173.08929275365213,-3.110558202623139,-4.012439122736454,2.7595943161053413,55315323.8
2024-03-28,AAPL,0.44658949777099094,0.4185568040934379,0.45833451867729114,0.4398802032040488,0.5069286866841821,170.03,168.84,0.852790683996929,0.7048092868988443,-0.4774535809018543,169.4825,1.239815798795596,169.4825,171.43903652102173,58.055152394775014,170.2096984662553,172.97008588301122,-2.7603874167559184,-3.7620287815403475,2.7993060700272485,56357040.6
2024-03-27,AAPL,0.4266955920266885,0.43854986660776063,0.4523142409236596,0.46700749840132305,0.3739020594195635,171.48,170.03,1.0671798460461845,0.852790683996929,0.7048092868988443,169.65349999999998,0.3590248422028042,169.65349999999998,171.61722351901966,59.33872669715088,170.68666793298524,172.99526470649187,-2.308596773506622,-3.4713423799336027,2.927052181579848,56842787.4
2024-03-26,AAPL,0.42060865071686465,0.4067360883002981,0.4443373729000974,0.41364232752143976,0.30282831679715316,173.31,171.48,-2.077202700363512,1.0671798460461845,0.852790683996929,169.688,-3.8742565845369614,169.688,171.43558318387494,50.538336052202304,170.5364113279106,172.75191176527025,-2.215500437359651,-3.2201739914188128,2.9232562953713415,57299618.1
2024-03-25,AAPL,0.42899675276576826,0.4143246959699682,0.44238078263016667,0.4305412983000693,0.22645006527181172,169.71,173.31,0.6717341347003636,-2.077202700363512,1.0671798460461845,169.8855,-2.393738574040216,169.8855,171.37981335683924,46.76966292134831,170.58465573900128,172.61102941228728,-2.0263736732860025,-2.981413927792251,2.8576793584649303,57537146.45
2024-03-22,AAPL,0.44673795975415725,0.4305234546494561,0.45156170620445546,0.45173913006624533,0.6421239527967733,170.85,169.71,0.836991513023122,0.6717341347003636,-2.077202700363512,170.2075,2.6820836810108384,170.2075,171.46554541809263,41.80422264875239,170.8454779330011,172.5865087150808,-1.7410307820797186,-2.7333372986497446,2.7381724120116497,58689331.2
2024-03-21,AAPL,0.525274348849202,0.495318489367407,0.4633012478240376,0.43824960076049707,1.5049460260636502,172.28,170.85,-0.5282098908753197,0.836991513023122,0.6717341347003636,170.526,1.0019449519655943,170.526,171.45644585446476,42.78978388998038,170.92617363561632,172.49639695840816,-1.5702233227918327,-2.500714503478162,2.456555997413434,60590925.85
2024-03-20,AAPL,0.5055289050880659,0.5125387913870423,0.527266698956376,0.5464623083780381,0.20513333310094967,171.37,172.28,4.259788761160044,-0.5282098908753197,0.836991513023122,171.10750000000002,6.067082220243392,171.10750000000002,172.1434510111824,71.36131816398584,172.1175315378292,172.95370088741495,-0.8361693495857594,-2.1678054726996816,2.9206017314400956,61105935.8
2024-03-19,AAPL,0.4850411514110978,0.48240326285268004,0.49626226852517197,0.5080690326616779,0.24928666532415272,178.67,171.37,-1.4495998208988503,4.259788761160044,-0.5282098908753197,171.5115,3.83299917443094,171.5115,172.51836043868886,62.237495227185995,172.72714207047085,173.1852785994583,-0.4581365289874384,-1.825871683957233,3.0250989979461793,61321637.5
2024-03-18,AAPL,0.5033019753405693,0.4985290541507289,0.5036371087733711,0.4730851984181986,0.7516127318406194,176.08,178.67,-1.3402998636983243,-1.4495998208988503,4.259788761160044,171.7285,2.9024997038265665,171.7285,172.63280230167086,59.6414196853275,172.87988944424455,173.224887592091,-0.34499814784643945,-1.5296969767350745,3.019808768780978,61416284.95
2024-03-15,AAPL,0.43797870274733747,0.42424825984569053,0.4549481124408733,0.4567791739826788,1.8885821876105693,173.72,176.08,-0.6332028551692348,-1.3402998636983243,-1.4495998208988503,171.725,1.7506631299734732,171.725,172.63158303484508,55.56776556776556,172.8399064528223,173.18008110378796,-0.34017465096565047,-1.29179251158119,3.018676077879901,63827331.25
